Country,Year,1st_pillar_Institutions,2nd_pillar_Infrastructure,3rd_pillar_Macroeconomic_environment,4th_pillar_Health_and_primary_education,5th_pillar_Higher_education_and_training,6th_pillar_Goods_market_efficiency,7th_pillar_Labor_market_efficiency,8th_pillar_Financial_market_development,9th_pillar_Technological_readiness,10th_pillar_Market_size,11th_pillar_Business_sophistication_,12th_pillar_Innovation,Global_Competitiveness_Index,Population,GDP,Income group,Region,Forum classification
Slovenia,2015,3.934455138,4.793184751,4.44820236,6.438326575,5.406949019,4.503161621,3.998721092,2.849234051,5.135824088,3.389770293,4.152071217,3.826145627,4.284412648,2067526,28550,High income,Advanced economies,Europe and North America
Slovenia,2016,4.096937019,4.789415437,4.914548625,6.467324558,5.418984063,4.620913618,4.079043709,3.214131217,5.19451204,3.316197839,4.228727467,3.931979015,4.391165795,2068587,26064,High income,Advanced economies,Europe and North America
Slovenia,2017,4.050751885,4.803549834,5.228548043,6.493372019,5.371807812,4.638576577,4.102055107,3.448739918,5.365137831,3.411856564,4.376032227,3.981553048,4.477296698,2066748,26261,High income,Advanced economies,Europe and North America
South Africa,2007,4.55029428,4.219119365,5.078989047,3.957416466,4.117570814,4.732196351,4.162590912,5.194060329,3.567295998,4.890593471,4.609374309,3.711123514,4.418632463,49693580,12052,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
South Africa,2008,4.552679357,4.206724726,5.058737373,3.840535181,4.128193615,4.78565962,4.174976813,5.22477959,3.701767904,4.768729406,4.615201361,3.643241076,4.410798698,50348811,12263,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
South Africa,2009,4.474109591,4.326463174,4.619800017,3.60139659,4.003111799,4.653685716,4.152217435,5.433664746,3.687459548,4.860050416,4.566717965,3.542439319,4.340150607,50992034,11903,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
South Africa,2010,4.382505624,3.979961677,4.986657757,4.061468531,4.010803677,4.478011125,4.130880458,5.29871331,3.48042104,4.817926379,4.372602411,3.489960446,4.318917167,51621594,12087,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
South Africa,2011,4.359552976,4.017812894,4.960516938,3.958782005,4.030136494,4.657695906,4.056262944,5.483340508,3.596775504,4.813995305,4.32356435,3.527281405,4.342059324,52237272,12291,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
South Africa,2012,4.424096392,4.129248502,4.63037917,3.926257293,3.982383795,4.681373513,3.93967173,5.716812377,4.011728728,4.849834861,4.342465258,3.546469036,4.370595267,52837274,12375,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
South Africa,2013,4.533681444,4.130276634,4.389808962,3.89035791,3.94364286,4.753330793,3.932264005,5.801993916,3.921434811,4.892570848,4.487668299,3.638637787,4.371164235,53416609,12454,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
South Africa,2014,4.501247005,4.292451442,4.454461935,3.958266624,4.036537879,4.713054834,3.797289321,5.365691005,3.855175759,4.911906682,4.493653926,3.637434628,4.350501752,53969054,12446,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
South Africa,2015,4.424717663,4.118757077,4.502443542,4.219451264,4.072253992,4.629928083,3.817245012,5.028691832,4.5591478,4.944046913,4.422616263,3.689496028,4.386418705,54490406,12509,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
South Africa,2016,4.4629707,4.183304209,4.520312315,4.300356612,4.215948169,4.768784563,3.941053995,5.191914939,4.704819287,4.891416579,4.518951269,3.845831929,4.474428338,56611347,11764,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
South Africa,2017,3.807469714,4.310110701,4.522747936,4.465654969,4.059520325,4.482820156,3.963101778,4.354809761,4.581698784,4.913896639,4.491225569,3.79569375,4.321264918,56717156,11860,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Spain,2007,4.460260228,5.459722835,5.416740963,5.950284288,4.749347093,4.591368492,4.083010017,4.957537765,4.325512796,5.357142521,4.814271377,3.584770014,4.662866515,45209538,34845,High income,Advanced economies,Europe and North America
Spain,2008,4.59011629,5.297117735,5.5285887,5.961310937,4.7499502,4.633199461,4.111227076,4.929648736,4.586528316,5.472826694,4.88897723,3.606248167,4.716755533,45817016,34676,High income,Advanced economies,Europe and North America
Spain,2009,4.375419325,5.357480074,4.67670534,5.821515833,4.691296715,4.448476469,4.078152147,4.4718101,4.765308408,5.515256585,4.735738215,3.554255133,4.585913399,46295191,33142,High income,Advanced economies,Europe and North America
Spain,2010,4.252084378,5.673181713,4.602741223,6.007337096,4.851038955,4.204015494,3.882109722,4.282137198,4.643833948,5.468436633,4.461451206,3.46529305,4.493409855,46601492,32994,High income,Advanced economies,Europe and North America
Spain,2011,4.271747662,5.834314254,4.595013417,6.036165571,4.901973363,4.233861236,3.838669426,4.137325458,4.949160838,5.440801815,4.508608097,3.554902689,4.538204674,46708366,32674,High income,Advanced economies,Europe and North America
Spain,2012,4.246017509,5.924285145,4.170048461,6.088802338,5.022094938,4.368467876,3.984376802,3.895159212,5.28863072,5.453045102,4.512005745,3.770549287,4.598155481,46637082,31971,High income,Advanced economies,Europe and North America
Spain,2013,4.069202051,5.973977649,3.969530534,6.206493089,5.188401607,4.315287749,3.934249721,3.722686966,5.257510939,5.449263309,4.524098137,3.752240961,4.574694388,46455163,31681,High income,Advanced economies,Europe and North America
Spain,2014,3.815211997,6.009146503,3.827914953,6.25065981,5.234244744,4.275776478,3.918039775,3.755710625,5.400746448,5.418144533,4.42182292,3.690726168,4.545584243,46259716,32270,High income,Advanced economies,Europe and North America
Spain,2015,3.94360196,5.934297628,4.028504511,6.23519176,5.075468681,4.34725697,4.039651733,3.783399249,5.562468669,5.423092392,4.4622694,3.718010767,4.586733293,46121699,32979,High income,Advanced economies,Europe and North America
Spain,2016,4.144290852,5.850836569,4.334633103,6.27777526,5.1383997,4.451561069,4.249417415,3.957693864,5.611665536,5.391378124,4.539878441,3.757579377,4.675005104,48245281,29864,High income,Advanced economies,Europe and North America
Spain,2017,4.096717433,5.876519756,4.35056364,6.293638872,5.196566224,4.5126092,4.208774645,4.00560232,5.675793027,5.420916972,4.623598049,3.71757442,4.700403054,46572028,30034,High income,Advanced economies,Europe and North America
Sri Lanka,2007,3.849197542,3.211254449,3.708464797,5.650247495,3.772993901,4.351652544,3.714277987,4.394813429,2.838780659,3.740017263,4.259624323,3.575451731,3.989482798,19813816,6586,Lower middle income,Emerging and Developing Asia,South Asia
Sri Lanka,2008,3.921775636,3.598442161,3.070069171,5.686237247,3.984169743,4.590865949,3.889937461,4.338898434,3.072383847,3.62658669,4.635027192,3.64932552,4.019586574,19949553,6907,Lower middle income,Emerging and Developing Asia,South Asia
Sri Lanka,2009,3.804423057,3.88044061,2.830667744,5.68542358,4.013705705,4.451159597,3.929223017,4.247489361,3.278037124,3.764516142,4.474808614,3.434031052,4.009438546,20078873,7080,Lower middle income,Emerging and Developing Asia,South Asia
Sri Lanka,2010,4.061697017,3.822535244,3.603002571,6.178893843,4.237087738,4.356439974,4.006214754,4.362240995,3.371470882,3.698491363,4.355907687,3.576432693,4.246604955,20201312,7572,Lower middle income,Emerging and Developing Asia,South Asia
Sri Lanka,2011,4.228937203,4.128936047,4.077858688,6.000982215,4.175622058,4.480740986,3.885884565,4.442636451,3.464700904,3.733978312,4.538943862,3.517883684,4.327235982,20315673,8112,Lower middle income,Emerging and Developing Asia,South Asia
Sri Lanka,2012,4.241578101,4.129722894,3.655143955,5.989241466,4.062027016,4.33483852,3.662373298,4.4622123,3.448022196,3.793888239,4.596685684,3.315949839,4.190877031,20421862,8856,Lower middle income,Emerging and Developing Asia,South Asia
Sri Lanka,2013,4.092577287,4.003342243,3.895893908,5.938444258,4.307628716,4.627242387,3.533223337,4.493107682,3.302198208,3.90167803,4.507497478,3.485341245,4.218214975,20521959,9426,Lower middle income,Emerging and Developing Asia,South Asia
Sri Lanka,2014,3.928414879,4.020908213,4.008685591,6.087279604,4.304939951,4.634931556,3.294909061,4.414385739,3.242379566,3.935317101,4.417817788,3.572277149,4.18960549,20618991,10043,Lower middle income,Emerging and Developing Asia,South Asia
Sri Lanka,2015,4.062257277,4.158023097,4.064708796,6.101915291,4.382104493,4.446964666,3.37080299,4.12315716,3.308530711,4.136723148,4.254744532,3.645313742,4.214383624,20715010,10624,Lower middle income,Emerging and Developing Asia,South Asia
Sri Lanka,2016,4.098717238,3.945406281,4.231206468,6.19091301,4.446293736,4.34644766,3.373365305,4.025258408,3.234104126,4.056826158,4.139570421,3.651115736,4.193016557,21098365,9635,Lower middle income,Emerging and Developing Asia,South Asia
Sri Lanka,2017,3.804638918,3.799947288,4.269121148,6.154517065,4.232435173,4.195022821,3.298307524,3.782856337,3.160872435,4.203897996,4.094428464,3.415638908,4.084441834,21444000,9834,Lower middle income,Emerging and Developing Asia,South Asia
Suriname,2007,,,,,,,,,,,,,,500953,13059,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Suriname,2008,,,,,,,,,,,,,,506657,13470,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Suriname,2009,,,,,,,,,,,,,,512522,13747,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Suriname,2010,,,,,,,,,,,,,,518141,14325,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Suriname,2011,3.585944324,3.737175386,4.711639228,5.435395409,3.463285637,3.577870737,4.007955853,3.658813033,3.285250555,1.638071684,3.237457632,2.590026867,3.674326951,523439,14942,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Suriname,2012,3.589112578,3.735570021,4.324926601,5.524305887,3.568158463,3.702261516,4.097667845,3.601378494,3.190063577,1.738229056,3.41029841,2.617479783,3.676926998,528535,15254,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Suriname,2013,3.539228714,3.690888584,4.874295063,5.604430812,3.594772369,3.732637847,4.040529451,3.552655753,3.185714235,1.946051214,3.492529038,2.70151429,3.751616556,533450,15556,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Suriname,2014,3.372506023,3.613642155,4.800318182,5.672775097,3.503248693,3.743990393,3.743265399,3.350193433,3.711586818,2.076546174,3.388656971,2.604764774,3.714779156,538248,16649,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Suriname,2015,,,,,,,,,,,,,,542975,17125,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Suriname,2016,,,,,,,,,,,,,,567076,16247,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Suriname,2017,,,,,,,,,,,,,,563402,16512,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Swaziland,2007,,,,,,,,,,,,,,1134853,5847,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Swaziland,2008,,,,,,,,,,,,,,1153750,5887,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Swaziland,2009,,,,,,,,,,,,,,1173529,5860,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Swaziland,2010,3.864380129,3.258652016,4.284910654,3.733298998,2.813125359,3.80113029,4.194420074,4.0092955,2.462290612,1.913765642,3.220749895,2.327615267,3.403938874,1193148,5862,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Swaziland,2011,3.728034197,3.259146566,3.903412114,3.60978456,2.801763703,3.873604767,3.943014941,3.847214138,2.540790367,1.995222201,3.117299583,2.223826152,3.30056154,1212458,5846,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Swaziland,2012,3.608298994,3.171520273,3.596591016,3.566756703,2.945283416,3.921243764,3.872896,3.821319618,2.69367624,2.00176735,3.263812474,2.331706302,3.278774837,1231694,5910,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Swaziland,2013,3.827441212,3.337259563,4.543737941,3.57418127,3.090344985,4.049447477,4.014694201,4.031594613,2.717062848,2.031228224,3.724755178,2.825144267,3.516954667,1250641,5998,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Swaziland,2014,3.941648141,3.262075538,4.789084126,3.689734874,3.176269272,4.091955951,3.864663354,4.003645765,2.662133459,2.094708609,3.631020443,2.862015149,3.550687415,1269112,6058,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Swaziland,2015,3.84870076,3.077364243,4.37960134,3.520625662,3.112837066,3.978280492,3.895551051,3.680864983,2.640166305,2.114409302,3.344813252,2.688110082,3.402784467,1286970,6095,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Swaziland,2016,,,,,,,,,,,,,,1312783,5515,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Rwanda,2017,,,,,,,,,,,,,,1314789,5395,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Sweden,2007,5.862267068,5.711066006,5.755668757,6.439433072,5.979333662,5.369856281,4.608939198,5.725199625,5.868454176,4.467504356,5.703901684,5.533985229,5.542378724,9153316,44005,High income,Advanced economies,Europe and North America
Sweden,2008,6.045421067,5.706307891,5.883650485,6.354541719,5.828428141,5.335782031,4.743195198,5.648057349,5.993934354,4.565734411,5.640277932,5.420148907,5.534821041,9226333,43421,High income,Advanced economies,Europe and North America
Sweden,2009,6.098292256,5.818432756,5.698870767,6.223255059,5.761214101,5.271796698,4.909234218,5.170365127,6.150504439,4.625233762,5.661252941,5.388871596,5.506823584,9303432,40820,High income,Advanced economies,Europe and North America
Sweden,2010,6.12268792,5.762133607,5.605737131,6.411981344,5.899195627,5.302852329,4.891997642,5.147589412,6.122579169,4.576657386,5.875462488,5.454738616,5.556396463,9382297,42898,High income,Advanced economies,Europe and North America
Sweden,2011,6.055684502,5.740514797,6.08341877,6.345154248,5.811123171,5.205150617,4.819819555,5.243258177,6.28790807,4.590812587,5.829906934,5.755762297,5.612261682,9462352,43709,High income,Advanced economies,Europe and North America
Sweden,2012,5.727628578,5.689305483,6.159321248,6.455461423,5.749722272,5.137277327,4.80759831,5.291921586,6.287116963,4.620585988,5.560559666,5.559000606,5.527371748,9543457,43263,High income,Advanced economies,Europe and North America
Sweden,2013,5.717705938,5.595389343,6.050746141,6.449112023,5.689523078,5.098892279,4.882928034,5.321314527,6.218188481,4.6365546,5.483462349,5.428878117,5.481448825,9624247,43448,High income,Advanced economies,Europe and North America
Sweden,2014,5.431349143,5.549477881,6.064118853,6.388182937,5.588103868,5.044591633,4.785282186,5.24921856,6.190649868,4.622752394,5.380912864,5.371689215,5.407929962,9703247,44029,High income,Advanced economies,Europe and North America
Sweden,2015,5.578364305,5.552420644,6.084017273,6.394175719,5.665417397,5.082696158,4.817243615,4.98813447,6.242228395,4.636258699,5.441189624,5.457432807,5.434573823,9779426,44892,High income,Advanced economies,Europe and North America
Sweden,2016,5.937382261,5.581720904,6.329175209,6.373899017,5.634256995,5.287969543,4.856258211,5.216828771,6.291924984,4.59974351,5.592756959,5.48575107,5.530133575,10226210,42330,High income,Advanced economies,Europe and North America
Sweden,2017,5.590189204,5.562834329,6.438766666,6.409651602,5.588039332,5.226564204,4.874710883,5.134845352,6.30233265,4.662175999,5.634237189,5.497684542,5.518916051,10067744,41487,High income,Advanced economies,Europe and North America
Switzerland,2007,5.899265403,6.32267338,5.688367492,6.296555439,5.628996147,5.38861874,5.644815829,5.400177696,5.673309181,4.380322387,5.79994744,5.739029154,5.617542906,7560141,54483,High income,Advanced economies,Europe and North America
Switzerland,2008,5.969982825,6.399389548,5.972779072,6.21638984,5.603004208,5.341723706,5.655089631,5.261461061,5.761887805,4.494829192,5.814391646,5.535687653,5.606938593,7646542,55020,High income,Advanced economies,Europe and North America
Switzerland,2009,5.851884193,6.349006154,5.6335506,6.104244244,5.60231228,5.243416174,5.782849388,5.148580976,6.013607144,4.555426019,5.806885855,5.555996099,5.596882551,7737316,53179,High income,Advanced economies,Europe and North America
Switzerland,2010,5.766192571,6.088561509,5.805291442,6.557697455,5.787093474,5.309272989,5.915435465,5.336587732,5.599072016,4.539660124,5.813538628,5.599330598,5.630077683,7830534,54183,High income,Advanced economies,Europe and North America
Switzerland,2011,5.77698559,6.145418985,6.278949421,6.52916708,5.795792175,5.241498914,5.954572283,5.347383914,6.302578692,4.51154888,5.821470573,5.766307763,5.737474042,7925813,54551,High income,Advanced economies,Europe and North America
Switzerland,2012,5.752095786,6.220701194,6.382458523,6.541579053,5.895514482,5.264261271,5.898927316,5.303920066,6.016120986,4.51901945,5.78561414,5.784410563,5.721825731,8022628,54573,High income,Advanced economies,Europe and North America
Switzerland,2013,5.632038009,6.195959685,6.286217288,6.484408017,5.877913246,5.257028639,5.757388689,5.234982349,5.934379167,4.561605707,5.748586011,5.699265347,5.665717003,8118719,54983,High income,Advanced economies,Europe and North America
Switzerland,2014,5.604804446,6.175614067,6.396563219,6.517608274,5.977075287,5.387891518,5.75009138,5.292424237,5.974098523,4.56564441,5.792319847,5.696253818,5.703617663,8211383,55776,High income,Advanced economies,Europe and North America
